From_ID,To_ID,NearRank,From_PERIMETER,From_POLYID,From_SNBNAME,From_GLOBALID,From_AREA,From_LEN,From_COUNCIL_ACTIVE,From_RECOGNITION_DATE,From_SnbrInfoURL,From_WeCan,From_Top10,From_CEA_FLAG,To_Name,To_ADDRNO,To_PREFIX,To_STNAME,To_STTYPE,To_SUFFIX,To_CITY,To_ZIP,To_ADMIN,Total_Miles
43,86,4,429584.145,44,LAKE HOUSTON,{00000000-0000-0000-0000-000000000000},0.0,0.0,,,http://www.houstontx.gov/superneighborhoods/44.html,,,N,HEALTHSOUTH NORTHEAST SURGERY CENTER,18929, ,EASTEX FREEWAY, , ,HUMBLE,77338,2,6.87829537
43,37,5,429584.145,44,LAKE HOUSTON,{00000000-0000-0000-0000-000000000000},0.0,0.0,,,http://www.houstontx.gov/superneighborhoods/44.html,,,N,NORTHEAST MEDICAL CENTER,18951,N,MEMORIAL,BLVD, ,HUMBLE,77338,2,6.88474588
44,2,1,73300.982,4,FAIRBANKS / NORTHWEST CROSSING,{00000000-0000-0000-0000-000000000000},0.0,0.0,,,http://www.houstontx.gov/superneighborhoods/4.html,,,Y,MEMORIAL SPRING SHADOWS GLEN HOSPITAL,2801, ,GESSNER, , ,HOUSTON,77080,2,2.66181644
44,3,2,73300.982,4,FAIRBANKS / NORTHWEST CROSSING,{00000000-0000-0000-0000-000000000000},0.0,0.0,,,http://www.houstontx.gov/superneighborhoods/4.html,,,Y,SPRING BRANCH MEDICAL CENTER,8850, ,LONG POINT, , ,HOUSTON,77055,2,5.78908223
44,54,3,73300.982,4,FAIRBANKS / NORTHWEST CROSSING,{00000000-0000-0000-0000-000000000000},0.0,0.0,,,http://www.houstontx.gov/superneighborhoods/4.html,,,Y,WEST HOUSTON SURGICARE,970, ,CAMPBELL, , ,HEDWIG VILLAGE,77024,2,10.55942367
44,9,4,73300.982,4,FAIRBANKS / NORTHWEST CROSSING,{00000000-0000-0000-0000-000000000000},0.0,0.0,,,http://www.houstontx.gov/superneighborhoods/4.html,,,Y,MEMORIAL HOSPITAL - MEMORIAL CITY,920, ,FROSTWOOD, , ,HOUSTON,77024,2,11.56086481
44,5,5,73300.982,4,FAIRBANKS / NORTHWEST CROSSING,{00000000-0000-0000-0000-000000000000},0.0,0.0,,,http://www.houstontx.gov/superneighborhoods/4.html,,,Y,MEMORIAL HOSPITAL - NORTHWEST,1635,N,LOOP, ,W,HOUSTON,77008,2,12.12085227
45,2,1,31832.84,8,WESTBRANCH,{00000000-0000-0000-0000-000000000000},0.0,0.0,,,http://www.houstontx.gov/superneighborhoods/8.html,,,N,MEMORIAL SPRING SHADOWS GLEN HOSPITAL,2801, ,GESSNER, , ,HOUSTON,77080,2,1.81075271
45,3,2,31832.84,8,WESTBRANCH,{00000000-0000-0000-0000-000000000000},0.0,0.0,,,http://www.houstontx.gov/superneighborhoods/8.html,,,N,SPRING BRANCH MEDICAL CENTER,8850, ,LONG POINT, , ,HOUSTON,77055,2,9.76546772
45,9,3,31832.84,8,WESTBRANCH,{00000000-0000-0000-0000-000000000000},0.0,0.0,,,http://www.houstontx.gov/superneighborhoods/8.html,,,N,MEMORIAL HOSPITAL - MEMORIAL CITY,920, ,FROSTWOOD, , ,HOUSTON,77024,2,11.35090212
45,54,4,31832.84,8,WESTBRANCH,{00000000-0000-0000-0000-000000000000},0.0,0.0,,,http://www.houstontx.gov/superneighborhoods/8.html,,,N,WEST HOUSTON SURGICARE,970, ,CAMPBELL, , ,HEDWIG VILLAGE,77024,2,12.86795188
45,55,5,31832.84,8,WESTBRANCH,{00000000-0000-0000-0000-000000000000},0.0,0.0,,,http://www.houstontx.gov/superneighborhoods/8.html,,,N,KINDRED HOSPITAL HOUSTON NORTHWEST,11297, ,FALLBROOK, , , ,77065,2,18.37366483
46,39,2,72720.943,26,SHARPSTOWN,{00000000-0000-0000-0000-000000000000},0.0,0.0,,,http://www.houstontx.gov/superneighborhoods/26.html,,,Y,MEDICAL CENTER HOSPITAL - BELLAIRE,5314, ,DASHWOOD, , ,HOUSTON,77081,2,3.84043262
47,19,1,38113.022,29,WESTWOOD,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2008-09-09 00:00:00,http://www.houstontx.gov/superneighborhoods/29.html,Y,,Y,MEMORIAL HOSPITAL - SOUTHWEST,7600, ,BEECHNUT, , ,HOUSTON,77074,2,3.51830503
47,49,2,38113.022,29,WESTWOOD,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2008-09-09 00:00:00,http://www.houstontx.gov/superneighborhoods/29.html,Y,,Y,ST JOHN HOSPITAL,7322, ,SOUTHWEST FREEWAY, , ,HOUSTON,77074,2,5.63430042
47,66,3,38113.022,29,WESTWOOD,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2008-09-09 00:00:00,http://www.houstontx.gov/superneighborhoods/29.html,Y,,Y,FOUNTAIN BROOK HOSPITAL,11919,W,AIRPORT,BLVD, ,SUGAR LAND,77477,2,6.63547782
47,17,4,38113.022,29,WESTWOOD,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2008-09-09 00:00:00,http://www.houstontx.gov/superneighborhoods/29.html,Y,,Y,SHARPSTOWN GENERAL HOSPITAL,6700, ,BELLAIRE,BLVD, ,HOUSTON,77074,2,8.4503157
47,85,5,38113.022,29,WESTWOOD,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2008-09-09 00:00:00,http://www.houstontx.gov/superneighborhoods/29.html,Y,,Y,HEALTH BRIDGE CHILDREN'S HOSPITAL,2929, ,WOODLAND PARK, , ,HOUSTON,77082,2,9.51020933
49,19,4,81085.41,41,FORT BEND HOUSTON,{00000000-0000-0000-0000-000000000000},0.0,0.0,No,2002-06-20 00:00:00,http://www.houstontx.gov/superneighborhoods/41.html,,,N,MEMORIAL HOSPITAL - SOUTHWEST,7600, ,BEECHNUT, , ,HOUSTON,77074,2,16.55522676
49,49,5,81085.41,41,FORT BEND HOUSTON,{00000000-0000-0000-0000-000000000000},0.0,0.0,No,2002-06-20 00:00:00,http://www.houstontx.gov/superneighborhoods/41.html,,,N,ST JOHN HOSPITAL,7322, ,SOUTHWEST FREEWAY, , ,HOUSTON,77074,2,18.56866206
50,19,2,28114.627,39,FONDREN GARDENS,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2000-05-11 00:00:00,http://www.houstontx.gov/superneighborhoods/39.html,,,Y,MEMORIAL HOSPITAL - SOUTHWEST,7600, ,BEECHNUT, , ,HOUSTON,77074,2,14.11291993
50,49,4,28114.627,39,FONDREN GARDENS,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2000-05-11 00:00:00,http://www.houstontx.gov/superneighborhoods/39.html,,,Y,ST JOHN HOSPITAL,7322, ,SOUTHWEST FREEWAY, , ,HOUSTON,77074,2,15.80344655
51,81,2,161035.331,80,SOUTH BELT / ELLINGTON,{00000000-0000-0000-0000-000000000000},0.0,0.0,No,2001-10-15 00:00:00,http://www.houstontx.gov/superneighborhoods/80.html,,,N,SURGICAL OUTPATIENT HOSPITAL,3534, ,VISTA,RD, ,PASADENA,77504,2,3.85388231
51,88,3,161035.331,80,SOUTH BELT / ELLINGTON,{00000000-0000-0000-0000-000000000000},0.0,0.0,No,2001-10-15 00:00:00,http://www.houstontx.gov/superneighborhoods/80.html,,,N,BAYSHORE SURGERY CENTER,3333, ,BAYSHORE,BLVD, ,PASADENA,77504,2,4.98624993
51,58,4,161035.331,80,SOUTH BELT / ELLINGTON,{00000000-0000-0000-0000-000000000000},0.0,0.0,No,2001-10-15 00:00:00,http://www.houstontx.gov/superneighborhoods/80.html,,,N,BAYSHORE MEDICAL CENTER,4000, ,SPENCER HIGHWAY, , ,PASADENA,77504,2,5.35861079
51,104,5,161035.331,80,SOUTH BELT / ELLINGTON,{00000000-0000-0000-0000-000000000000},0.0,0.0,No,2001-10-15 00:00:00,http://www.houstontx.gov/superneighborhoods/80.html,,,N,VISTA MEDICAL CENTER,4301, ,VISTA, , ,PASADENA,77504,2,5.61948362
52,42,1,71756.689,76,SOUTH ACRES / CRESTMONT PARK,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2000-03-06 00:00:00,http://www.houstontx.gov/superneighborhoods/76.html,,,Y,CULLEN WOMENS CENTER HOSPITAL,7443, ,CULLEN, , ,HOUSTON,77051,2,6.36308762
52,35,2,71756.689,76,SOUTH ACRES / CRESTMONT PARK,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2000-03-06 00:00:00,http://www.houstontx.gov/superneighborhoods/76.html,,,Y,I H S HOSPITAL,6160,S,LOOP, ,E,HOUSTON,77087,2,10.4016309
52,24,3,71756.689,76,SOUTH ACRES / CRESTMONT PARK,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2000-03-06 00:00:00,http://www.houstontx.gov/superneighborhoods/76.html,,,Y,INTRACARE HOSPITAL,7601, ,FANNIN, , ,HOUSTON,77054,2,12.20752733
52,102,4,71756.689,76,SOUTH ACRES / CRESTMONT PARK,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2000-03-06 00:00:00,http://www.houstontx.gov/superneighborhoods/76.html,,,Y,HCA WOMAN'S HOSPITAL OF TEXAS,7600, ,FANNIN, , ,HOUSTON,77054,2,12.79995998
52,25,5,71756.689,76,SOUTH ACRES / CRESTMONT PARK,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2000-03-06 00:00:00,http://www.houstontx.gov/superneighborhoods/76.html,,,Y,MEDICAL CENTER HOSPITAL,8081, ,GREENBRAIR, , ,HOUSTON,77054,2,12.88877021
53,19,3,77540.802,36,BRAYS OAKS,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2000-08-24 00:00:00,http://www.houstontx.gov/superneighborhoods/36.html,,,Y,MEMORIAL HOSPITAL - SOUTHWEST,7600, ,BEECHNUT, , ,HOUSTON,77074,2,4.46470193
53,49,4,77540.802,36,BRAYS OAKS,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2000-08-24 00:00:00,http://www.houstontx.gov/superneighborhoods/36.html,,,Y,ST JOHN HOSPITAL,7322, ,SOUTHWEST FREEWAY, , ,HOUSTON,77074,2,6.19185339
